Date,Open,High,Low,Close,Adj Close,Volume
2019-06-12,0.410000,0.410000,0.390000,0.395000,0.383605,3639483
2019-06-13,0.400000,0.410000,0.380000,0.380000,0.369037,998232
2019-06-14,0.385000,0.395000,0.385000,0.390000,0.378749,437770
2019-06-17,0.390000,0.390000,0.370000,0.370000,0.359326,952012
2019-06-18,0.375000,0.395000,0.375000,0.395000,0.383605,280483
2019-06-19,0.395000,0.400000,0.390000,0.400000,0.388460,405805
2019-06-20,0.400000,0.410000,0.392000,0.405000,0.393316,604152
2019-06-21,0.415000,0.427000,0.415000,0.415000,0.403028,649881
2019-06-24,0.420000,0.420000,0.405000,0.410000,0.398172,445313
2019-06-25,0.415000,0.420000,0.405000,0.415000,0.403028,508805
2019-06-26,0.415000,0.415000,0.405000,0.415000,0.403028,334284
2019-06-27,0.405000,0.415000,0.405000,0.415000,0.403028,454319
2019-06-28,0.410000,0.415000,0.400000,0.415000,0.403028,365488
2019-07-01,0.415000,0.420000,0.400000,0.410000,0.398172,574686
2019-07-02,0.410000,0.410000,0.390000,0.405000,0.393316,540042
2019-07-03,0.415000,0.420000,0.400000,0.400000,0.388460,1076007
2019-07-04,0.405000,0.430000,0.405000,0.430000,0.417595,1442726
2019-07-05,0.435000,0.455000,0.430000,0.445000,0.432162,3206336
2019-07-08,0.455000,0.455000,0.435000,0.440000,0.427306,642574
2019-07-09,0.450000,0.450000,0.440000,0.445000,0.432162,210940
2019-07-10,0.445000,0.450000,0.440000,0.445000,0.432162,441747
2019-07-11,0.445000,0.455000,0.435000,0.440000,0.427306,3404778
2019-07-12,0.445000,0.450000,0.440000,0.445000,0.432162,1128511
2019-07-15,0.445000,0.450000,0.430000,0.440000,0.427306,960128
2019-07-16,0.450000,0.470000,0.450000,0.460000,0.446729,2013992
2019-07-17,0.465000,0.475000,0.455000,0.470000,0.456441,3154043
2019-07-18,0.470000,0.500000,0.465000,0.485000,0.471008,4857633
2019-07-19,0.495000,0.540000,0.490000,0.535000,0.519566,5849858
2019-07-22,0.530000,0.585000,0.520000,0.560000,0.543844,4480973
2019-07-23,0.550000,0.550000,0.515000,0.530000,0.514710,2286208
2019-07-24,0.530000,0.540000,0.525000,0.535000,0.519566,5441247
2019-07-25,0.555000,0.570000,0.550000,0.555000,0.538989,9165204
2019-07-26,0.550000,0.565000,0.535000,0.555000,0.538989,2078719
2019-07-29,0.560000,0.560000,0.550000,0.550000,0.534133,1982227
2019-07-30,0.550000,0.565000,0.545000,0.550000,0.534133,2902587
2019-07-31,0.560000,0.565000,0.545000,0.550000,0.534133,3521071
2019-08-01,0.545000,0.560000,0.535000,0.550000,0.534133,2047070
2019-08-02,0.555000,0.560000,0.535000,0.540000,0.524422,1607266
2019-08-05,0.540000,0.545000,0.505000,0.505000,0.490431,1466042
2019-08-06,0.480000,0.510000,0.460000,0.510000,0.495287,3376808
2019-08-07,0.510000,0.550000,0.500000,0.550000,0.534133,1883243
2019-08-08,0.560000,0.585000,0.540000,0.560000,0.543844,6362495
2019-08-09,0.580000,0.625000,0.580000,0.605000,0.587546,10199299
2019-08-12,0.595000,0.595000,0.570000,0.575000,0.558412,2490628
2019-08-13,0.565000,0.592500,0.560000,0.575000,0.558412,2664973
2019-08-14,0.585000,0.605000,0.575000,0.575000,0.558412,1994953
2019-08-15,0.550000,0.570000,0.530000,0.560000,0.543844,2038003
2019-08-16,0.570000,0.585000,0.555000,0.570000,0.553556,1241722
2019-08-19,0.580000,0.580000,0.560000,0.570000,0.553556,663767
2019-08-20,0.565000,0.577000,0.555000,0.560000,0.543844,1268516
2019-08-21,0.550000,0.570000,0.545000,0.550000,0.534133,1045992
2019-08-22,0.570000,0.575000,0.545000,0.550000,0.534133,914577
2019-08-23,0.555000,0.560000,0.545000,0.555000,0.538989,1766751
2019-08-26,0.550000,0.560000,0.535000,0.545000,0.529277,804423
2019-08-27,0.545000,0.580000,0.545000,0.570000,0.553556,1533134
2019-08-28,0.570000,0.575000,0.550000,0.565000,0.548700,1938627
2019-08-29,0.575000,0.590000,0.540000,0.545000,0.529277,2499189
2019-08-30,0.565000,0.570000,0.545000,0.550000,0.534133,2531414
2019-09-02,0.610000,0.640000,0.590000,0.635000,0.616681,21171652
2019-09-03,0.640000,0.650000,0.615000,0.625000,0.606969,10349416
2019-09-04,0.625000,0.640000,0.600000,0.640000,0.621537,3952901
2019-09-05,0.645000,0.690000,0.625000,0.690000,0.670094,11569859
2019-09-06,0.680000,0.680000,0.650000,0.650000,0.631248,5520856
2019-09-09,0.655000,0.660000,0.630000,0.655000,0.636104,3858036
2019-09-10,0.680000,0.710000,0.677000,0.695000,0.674950,19245817
2019-09-11,0.700000,0.710000,0.685000,0.695000,0.674950,4335331
2019-09-12,0.700000,0.705000,0.695000,0.700000,0.679806,4135072
2019-09-13,0.715000,0.730000,0.710000,0.720000,0.699229,5850150
2019-09-16,0.745000,0.750000,0.722000,0.730000,0.708940,5047855
2019-09-17,0.725000,0.745000,0.722000,0.730000,0.708940,4846311
2019-09-18,0.720000,0.735000,0.705000,0.705000,0.684661,3080573
2019-09-19,0.715000,0.730000,0.710000,0.725000,0.704084,1971700
2019-09-20,0.735000,0.750000,0.725000,0.740000,0.718652,49522208
2019-09-23,0.740000,0.750000,0.730000,0.740000,0.718652,1951304
2019-09-24,0.735000,0.750000,0.730000,0.740000,0.718652,2607470
2019-09-25,0.745000,0.745000,0.710000,0.710000,0.689517,7977217
2019-09-26,0.710000,0.720000,0.690000,0.700000,0.679806,3479841
2019-09-27,0.710000,0.710000,0.685000,0.700000,0.679806,1562292
2019-09-30,0.695000,0.695000,0.665000,0.685000,0.665238,3691496
2019-10-01,0.700000,0.700000,0.665000,0.665000,0.645815,6621579
2019-10-02,0.665000,0.665000,0.630000,0.640000,0.621537,3210695
2019-10-03,0.635000,0.670000,0.632000,0.670000,0.650671,1064107
2019-10-04,0.670000,0.680000,0.655000,0.675000,0.655527,1694692
2019-10-07,0.670000,0.690000,0.670000,0.685000,0.665238,5104140
2019-10-08,0.675000,0.685000,0.660000,0.675000,0.655527,510062
2019-10-09,0.670000,0.670000,0.650000,0.660000,0.640960,1249183
2019-10-10,0.650000,0.680000,0.650000,0.670000,0.650671,2478948
2019-10-11,0.670000,0.672500,0.660000,0.665000,0.645815,3853357
2019-10-14,0.670000,0.700000,0.665000,0.680000,0.660383,3127903
2019-10-15,0.660000,0.675000,0.640000,0.670000,0.650671,3225738
2019-10-16,0.675000,0.675000,0.657000,0.675000,0.655527,1451832
2019-10-17,0.655000,0.660000,0.612000,0.645000,0.626392,4202315
2019-10-18,0.645000,0.655000,0.625000,0.650000,0.631248,2364302
2019-10-21,0.640000,0.657000,0.640000,0.640000,0.621537,2426993
2019-10-22,0.645000,0.645000,0.630000,0.630000,0.611825,2978475
2019-10-23,0.630000,0.647500,0.625000,0.630000,0.611825,3554541
2019-10-24,0.630000,0.670000,0.630000,0.635000,0.616681,2659134
2019-10-25,0.640000,0.650000,0.627000,0.635000,0.616681,6929211
2019-10-28,0.630000,0.635000,0.625000,0.625000,0.606969,1212612
2019-10-29,0.650000,0.660000,0.640000,0.650000,0.631248,7884557
2019-10-30,0.645000,0.650000,0.635000,0.640000,0.621537,3194634
2019-10-31,0.645000,0.645000,0.630000,0.640000,0.621537,7443735
2019-11-01,0.645000,0.650000,0.625000,0.635000,0.616681,3031745
2019-11-04,0.650000,0.665000,0.640000,0.650000,0.631248,2398534
2019-11-05,0.650000,0.655000,0.640000,0.650000,0.631248,5018328
2019-11-06,0.655000,0.660000,0.630000,0.635000,0.616681,1756013
2019-11-07,0.655000,0.655000,0.625000,0.630000,0.611825,1999733
2019-11-08,0.635000,0.640000,0.600000,0.600000,0.582691,6208610
2019-11-11,0.600000,0.610000,0.585000,0.590000,0.572979,2895462
2019-11-12,0.585000,0.585000,0.560000,0.565000,0.548700,4724661
2019-11-13,0.565000,0.575000,0.555000,0.560000,0.543844,19087410
2019-11-14,0.565000,0.570000,0.540000,0.565000,0.548700,14249789
2019-11-15,0.570000,0.570000,0.545000,0.565000,0.548700,2648499
2019-11-18,0.560000,0.562500,0.547000,0.555000,0.538989,1513561
2019-11-19,0.560000,0.560000,0.542000,0.555000,0.538989,4456801
2019-11-20,0.550000,0.567500,0.550000,0.560000,0.543844,12013299
2019-11-21,0.550000,0.555000,0.510000,0.540000,0.524422,7548788
2019-11-22,0.530000,0.590000,0.530000,0.585000,0.568123,4716870
2019-11-25,0.600000,0.620000,0.590000,0.595000,0.577835,6261581
2019-11-26,0.600000,0.615000,0.575000,0.575000,0.558412,3548481
2019-11-27,0.580000,0.595000,0.575000,0.580000,0.563267,1727371
2019-11-28,0.580000,0.615000,0.580000,0.610000,0.592402,1494906
2019-11-29,0.610000,0.630000,0.610000,0.620000,0.602114,6399952
2019-12-02,0.620000,0.620000,0.595000,0.605000,0.587546,1484062
2019-12-03,0.600000,0.600000,0.570000,0.575000,0.558412,3431958
2019-12-04,0.580000,0.580000,0.545000,0.550000,0.534133,2697484
2019-12-05,0.555000,0.575000,0.545000,0.550000,0.534133,2272997
2019-12-06,0.565000,0.570000,0.550000,0.555000,0.538989,1693997
2019-12-09,0.550000,0.575000,0.550000,0.570000,0.553556,1615094
2019-12-10,0.565000,0.582000,0.560000,0.570000,0.553556,1534666
2019-12-11,0.580000,0.610000,0.575000,0.610000,0.592402,2585999
2019-12-12,0.615000,0.630000,0.595000,0.595000,0.577835,2825968
2019-12-13,0.610000,0.645000,0.610000,0.645000,0.626392,9548129
2019-12-16,0.650000,0.650000,0.625000,0.640000,0.621537,5453947
2019-12-17,0.640000,0.645000,0.610000,0.610000,0.592402,2260327
2019-12-18,0.620000,0.625000,0.600000,0.615000,0.597258,1543326
2019-12-19,0.605000,0.615000,0.580000,0.595000,0.577835,3975876
2019-12-20,0.600000,0.635000,0.600000,0.630000,0.611825,7306336
2019-12-23,0.640000,0.640000,0.605000,0.620000,0.602114,1167654
2019-12-24,0.620000,0.640000,0.620000,0.635000,0.616681,862279
2019-12-27,0.635000,0.655000,0.632000,0.645000,0.626392,838628
2019-12-30,0.650000,0.665000,0.640000,0.665000,0.645815,1700215
2019-12-31,0.655000,0.670000,0.645000,0.655000,0.636104,6155902
2020-01-02,0.655000,0.665000,0.640000,0.645000,0.626392,916579
2020-01-03,0.640000,0.665000,0.640000,0.650000,0.631248,574637
2020-01-06,0.650000,0.655000,0.635000,0.645000,0.626392,872730
2020-01-07,0.645000,0.660000,0.635000,0.635000,0.616681,1592479
2020-01-08,0.650000,0.660000,0.645000,0.650000,0.631248,1400496
2020-01-09,0.655000,0.685000,0.655000,0.685000,0.665238,2917716
2020-01-10,0.675000,0.725000,0.670000,0.700000,0.679806,5867040
2020-01-13,0.705000,0.740000,0.705000,0.720000,0.699229,2201371
2020-01-14,0.725000,0.735000,0.705000,0.720000,0.699229,1018536
2020-01-15,0.730000,0.730000,0.690000,0.700000,0.679806,5044052
2020-01-16,0.710000,0.715000,0.687000,0.690000,0.670094,2514372
2020-01-17,0.700000,0.710000,0.690000,0.695000,0.674950,2797275
2020-01-20,0.705000,0.735000,0.697000,0.715000,0.694373,1799532
2020-01-21,0.715000,0.725000,0.695000,0.700000,0.679806,2542237
2020-01-22,0.705000,0.705000,0.690000,0.700000,0.679806,4505780
2020-01-23,0.700000,0.705000,0.680000,0.700000,0.679806,2673256
2020-01-24,0.700000,0.710000,0.672000,0.680000,0.660383,3287324
2020-01-28,0.630000,0.665000,0.597000,0.610000,0.592402,12907886
2020-01-29,0.640000,0.640000,0.620000,0.625000,0.606969,2736611
2020-01-30,0.620000,0.627500,0.610000,0.615000,0.597258,2400888
2020-01-31,0.615000,0.625000,0.610000,0.625000,0.606969,2554193
2020-02-03,0.605000,0.605000,0.570000,0.585000,0.568123,4764954
2020-02-04,0.590000,0.595000,0.580000,0.590000,0.572979,3734208
2020-02-05,0.590000,0.595000,0.585000,0.590000,0.572979,4346441
2020-02-06,0.610000,0.620000,0.590000,0.595000,0.577835,1305508
2020-02-07,0.595000,0.605000,0.580000,0.585000,0.568123,1957953
2020-02-10,0.585000,0.590000,0.570000,0.575000,0.558412,1970749
2020-02-11,0.600000,0.600000,0.580000,0.580000,0.563267,2657831
2020-02-12,0.590000,0.595000,0.582000,0.590000,0.572979,1725549
2020-02-13,0.600000,0.605000,0.585000,0.585000,0.568123,1498958
2020-02-14,0.595000,0.595000,0.575000,0.590000,0.572979,8248995
2020-02-17,0.595000,0.610000,0.585000,0.590000,0.572979,3557048
2020-02-18,0.575951,0.575951,0.551953,0.556752,0.540690,3293931
2020-02-19,0.551953,0.590350,0.547153,0.580750,0.563996,1796148
2020-02-20,0.590350,0.609548,0.585550,0.595149,0.577979,10880031
2020-02-21,0.585550,0.599949,0.575951,0.585550,0.568657,3632070
2020-02-24,0.575951,0.575951,0.515476,0.532754,0.517385,5651450
2020-02-25,0.508756,0.532754,0.494358,0.513556,0.498740,5828889
2020-02-26,0.503957,0.513556,0.489558,0.503957,0.489418,3891111
2020-02-27,0.503957,0.518356,0.479959,0.489558,0.475435,3118808
2020-02-28,0.475159,0.479959,0.441562,0.479959,0.466113,13824769
2020-03-02,0.460761,0.475159,0.431963,0.460761,0.447468,4768417
2020-03-03,0.499157,0.499157,0.460761,0.460761,0.447468,4357678
2020-03-04,0.475159,0.475159,0.451161,0.470360,0.456791,2509235
